Date,Year,Offense,Address,Zip,Latitude,Longitude
3/13/20 19:50,2020,AGGRAVATED ASSAULT,5517 W 51ST ST,72209,34.702755,-92.337356
8/28/20 23:29,2020,AGGRAVATED ASSAULT,9400  STAGECOACH RD,72210,34.665612,-92.42347
11/25/19 10:00,2019,BURGLARY/B&E,5521 WESTERN HILLS,72205,34.70243,-92.360274
5/1/19 1:58,2019,AGGRAVATED ASSAULT,1501 S FILLMORE ST,72204,34.738377,-92.33648
8/9/18 2:00,2018,AGGRAVATED ASSAULT,7500 W 65TH ST,72209,34.691421,-92.360055
11/10/19 19:20,2019,AGGRAVATED ASSAULT,2124 LABETTE MANOR DR,72204,34.732667,-92.375593
4/17/17 15:40,2017,BURGLARY/B&E,9808 STARDUST TRL,72209,34.66143,-92.368774
5/5/19 15:00,2019,BURGLARY/B&E,2806 TATUM ST,72204,34.727481,-92.37086
7/15/20 20:41,2020,BURGLARY/B&E,5919 W 19TH ST,72204,34.734633,-92.341075
12/5/20 21:18,2020,AGGRAVATED ASSAULT,3900  JOHN BARROW RD,72205,34.742184,-92.386177
8/7/19 11:44,2019,BURGLARY/B&E,2614 BROADWAY ST,72206,34.722861,-92.279298
5/4/20 20:23,2020,AGGRAVATED ASSAULT,2123 LABETTE MANOR DR,72205,34.735093,-92.375887
10/25/20 0:17,2020,AGGRAVATED ASSAULT,6200  COLONEL GLENN RD,72204,34.718372,-92.343874
3/13/18 13:24,2018,RAPE,,,,
4/10/18 0:35,2018,AGGRAVATED ASSAULT,5207 MARYLAND,72204,34.743896,-92.331037
3/8/19 20:09,2019,AGGRAVATED ASSAULT,3 GREGORY LN,72205,34.746715,-92.35339
8/28/18 22:20,2018,AGGRAVATED ASSAULT,6401 BASELINE RD,72209,34.669321,-92.349387
4/19/17 0:32,2017,ROBBERY,4122 TATUM ST,72204,34.715367,-92.371004
10/11/20 8:51,2020,BURGLARY/B&E,1310  ADAMS ST,72204,34.739256,-92.325296
7/17/17 16:48,2017,AGGRAVATED ASSAULT,1500 WRIGHT,72202,34.732072,-92.28964
7/3/18 0:00,2018,BURGLARY/B&E,3001 OZARK ST,72205,34.755836,-92.306234
1/5/20 0:30,2020,BURGLARY/B&E,1311 S BOWMAN RD,72211,34.741748,-92.406788
8/1/17 11:10,2017,AGGRAVATED ASSAULT,8425 MABELVALE CUTOFF CO,72209,34.746481,-92.289595
7/12/20 22:51,2020,AGGRAVATED ASSAULT,8011  GEYER SPRINGS RD,72209,34.676919,-92.343354
1/3/19 5:11,2019,BURGLARY/B&E,11700 COLONEL GLENN RD,72210,34.712094,-92.405781
6/15/17 4:00,2017,ROBBERY,42 BASELINE RD,72204,34.671936,-92.439925
3/6/18 0:00,2018,AGGRAVATED ASSAULT,1602 GREEN MOUNTAIN DR,72211,34.74345,-92.289935
6/9/18 19:50,2018,MURDER & NONNEGLIGENT MANSLAUGHTER,8706 STANTON RD,72209,34.67021,-92.333218
2/23/17 14:24,2017,AGGRAVATED ASSAULT,3940 ARAPAHO TRL,72209,34.661914,-92.324508
4/27/17 14:45,2017,AGGRAVATED ASSAULT,1805 PARK LN,72206,34.730873,-92.267294
11/14/19 14:00,2019,AGGRAVATED ASSAULT,3924 BURRIS LN,72209,34.670945,-92.32203
6/18/18 8:00,2018,BURGLARY/B&E,53 ROBINWOOD DR,72227,34.783315,-92.376776
11/28/18 12:27,2018,ROBBERY,23 NANDINA CIR,72210,34.652698,-92.431022
5/25/17 22:30,2017,AGGRAVATED ASSAULT,1800 BROADWAY ST,72206,34.732086,-92.278404
5/30/20 11:30,2020,AGGRAVATED ASSAULT,3 SAXONY CIR,72209,34.664642,-92.347258
6/17/17 16:20,2017,AGGRAVATED ASSAULT,11500 CHICOT RD,72103,34.645877,-92.363563
10/2/17 9:00,2017,BURGLARY/B&E,4725 HOFFMAN RD,72209,34.69735,-92.329376
4/15/19 12:00,2019,RAPE,,,,
10/5/18 23:24,2018,AGGRAVATED ASSAULT,4800 BASELINE RD,72209,34.669475,-92.331286
6/22/19 14:50,2019,AGGRAVATED ASSAULT,5516 GREENWOOD ACRES BLVD,72204,34.694386,-92.386319
5/24/19 1:00,2019,BURGLARY/B&E,2918 W 15TH ST,72204,34.73757,-92.306581
3/24/18 16:30,2018,BURGLARY/B&E,5001 W 65TH ST,72209,34.6903,-92.331863
11/15/17 7:30,2017,BURGLARY/B&E,7401 N ST,72207,34.765431,-92.356097
8/23/20 3:21,2020,BURGLARY/B&E,9024 LABETTE DR,72205,34.736221,-92.376008
4/30/18 7:38,2018,AGGRAVATED ASSAULT,5615 W 51ST ST,72209,34.703325,-92.338079
6/19/19 19:29,2019,BURGLARY/B&E,11800 PLEASANT RIDGE RD,72223,34.794988,-92.40826
7/19/17 22:50,2017,AGGRAVATED ASSAULT,7500 S UNIVERSITY AVE,72209,34.679524,-92.353965
8/9/17 18:30,2017,AGGRAVATED ASSAULT,35 BELMAR DR,72209,34.698152,-92.3516
4/16/17 21:33,2017,AGGRAVATED ASSAULT,3201 W 17TH ST,72204,34.73554,-92.309297
9/11/19 21:44,2019,AGGRAVATED ASSAULT,3600 W 11TH ST,72204,34.741605,-92.314016
7/19/19 6:30,2019,BURGLARY/B&E,219 CENTER STONE DR,72002,34.636707,-92.418494
10/29/19 2:30,2019,AGGRAVATED ASSAULT,4802 TERRA VISTA CIR,72209,34.693195,-92.329789
7/13/18 15:23,2018,AGGRAVATED ASSAULT,43 WARREN DR,72209,34.661484,-92.353874
9/8/20 8:06,2020,BURGLARY/B&E,6801 W 12TH ST,72204,34.741379,-92.352115
5/5/20 18:25,2020,BURGLARY/B&E,205 DRYAD LN,72205,34.750601,-92.377286
5/5/18 5:28,2018,BURGLARY/B&E,1010 BRECKENRIDGE DR,72205,34.763649,-92.38962
3/5/18 17:00,2018,BURGLARY/B&E,1609 BROADWAY ST,72206,34.733686,-92.278087
10/28/18 8:50,2018,BURGLARY/B&E,1315 BOOKER ST,72204,34.738499,-92.30698
3/20/18 22:55,2018,AGGRAVATED ASSAULT,1402 N PIERCE ST,72207,34.764898,-92.337955
9/25/19 7:14,2019,AGGRAVATED ASSAULT,624 S CHESTER ST,72201,34.743991,-92.282626
11/30/19 19:10,2019,ROBBERY,9624 N RODNEY PARHAM RD,72227,34.760977,-92.381024
3/8/17 7:00,2017,AGGRAVATED ASSAULT,8109 INTERSTATE 30,72209,34.678936,-92.334602
11/25/19 11:18,2019,AGGRAVATED ASSAULT,200 E 8TH ST,72202,34.74104,-92.270461
11/14/19 23:58,2019,AGGRAVATED ASSAULT,9601 BAPTIST HEALTH DR,72205,34.744428,-92.381352
11/30/17 17:15,2017,AGGRAVATED ASSAULT,3623 JOHN BARROW RD,72204,34.720004,-92.373027
5/10/17 19:53,2017,AGGRAVATED ASSAULT,6600 LANCASTER RD,72209,34.689018,-92.33416
4/9/17 10:24,2017,AGGRAVATED ASSAULT,7007 GRACE RD,72209,34.687668,-92.354358
9/7/18 1:24,2018,AGGRAVATED ASSAULT,62 KINGSPARK RD,72227,34.774886,-92.388469
6/19/17 23:39,2017,AGGRAVATED ASSAULT,4201 W 19TH ST,72204,34.733871,-92.320539
11/10/17 0:02,2017,BURGLARY/B&E,4607 HOFFMAN RD,72209,34.697309,-92.327215
8/11/17 21:21,2017,AGGRAVATED ASSAULT,5803 CHAUCER LN,72209,34.672685,-92.342501
8/15/20 20:45,2020,AGGRAVATED ASSAULT,820 S RODNEY PARHAM RD,72205,34.744541,-92.360873
7/17/17 16:48,2017,AGGRAVATED ASSAULT,1500 WRIGHT,72202,34.732072,-92.28964
4/7/17 9:46,2017,AGGRAVATED ASSAULT,2203 S TAYLOR ST,72204,34.73178,-92.336023
6/25/18 22:25,2018,BURGLARY/B&E,73 W WINDSOR DR,72209,34.694057,-92.360144
7/19/17 12:40,2017,ROBBERY,12610 CHENAL PKWY,72211,34.753243,-92.413495
11/17/17 4:20,2017,ROBBERY,700 S BOWMAN RD,72211,34.748653,-92.40712
8/29/17 19:59,2017,AGGRAVATED ASSAULT,8701 WINSTON DR,72209,34.671777,-92.385786
9/3/19 16:00,2019,AGGRAVATED ASSAULT,9400 STAGECOACH RD,72210,34.665612,-92.42347
6/11/20 11:30,2020,AGGRAVATED ASSAULT,815  J L HAWKINS ST,72202,34.739091,-92.244406
2/8/19 0:10,2019,AGGRAVATED ASSAULT,2123 LABETTE MANOR DR,72205,34.735093,-92.375887
2/8/20 0:00,2020,BURGLARY/B&E,2100 REBSAMEN PARK RD,72202,34.770284,-92.31305
11/17/20 21:39,2020,AGGRAVATED ASSAULT,6 SANDHURST CIR,72209,34.684495,-92.33239
5/29/19 14:05,2019,BURGLARY/B&E,3209 W 16TH ST,72204,34.736311,-92.309687
4/12/18 21:35,2018,AGGRAVATED ASSAULT,2615 S GAINES ST,72206,34.722934,-92.281364
9/27/20 20:54,2020,AGGRAVATED ASSAULT,2615  WELCH ST,72206,34.723416,-92.260986
6/15/18 8:50,2018,AGGRAVATED ASSAULT,1819 RESERVOIR RD,72227,34.769082,-92.375917
12/23/18 23:15,2018,ROBBERY,5500 W 16TH ST,72204,34.737582,-92.335774
8/26/20 19:57,2020,AGGRAVATED ASSAULT,2711 W MARKHAM ST,72205,34.747787,-92.306907
2/25/17 3:00,2017,AGGRAVATED ASSAULT,1021 JESSIE RD,72202,34.759033,-92.299149
11/6/19 17:10,2019,BURGLARY/B&E,33 SERENITY DR,72205,34.756353,-92.371635
11/27/18 13:22,2018,BURGLARY/B&E,7 TIMBER RIDGE CT,72211,34.747898,-92.415375
11/10/17 21:00,2017,AGGRAVATED ASSAULT,6420 COLONEL GLENN RD,72204,34.718123,-92.348512
4/14/20 20:30,2020,AGGRAVATED ASSAULT,5024 MABELVALE PIKE,72209,34.70363,-92.336474
7/17/18 17:40,2018,AGGRAVATED ASSAULT,5 S ORCHARD CV,72103,34.643094,-92.387464
5/27/17 3:33,2017,BURGLARY/B&E,8122 CANTRELL RD,72227,34.776737,-92.365011
5/17/19 18:00,2019,BURGLARY/B&E,315 N SHACKLEFORD RD,72211,34.757005,-92.3924
7/13/20 14:24,2020,BURGLARY/B&E,3204  WHITFIELD ST,72204,34.72367,-92.361127
3/4/17 8:31,2017,BURGLARY/B&E,1011 S ROCK ST,72202,34.73833,-92.268546
10/28/18 14:00,2018,BURGLARY/B&E,4 WINCHESTER DR,72209,34.683792,-92.326448
2/27/17 23:29,2017,AGGRAVATED ASSAULT,2005 VALMAR ST,72204,34.7328,-92.312759
10/13/19 20:41,2019,AGGRAVATED ASSAULT,8004 EDWINA DR,72209,34.678802,-92.368855
10/14/18 19:03,2018,AGGRAVATED ASSAULT,11121 BEVERLY HILLS DR,72211,34.757543,-92.397695
4/5/18 20:23,2018,MURDER & NONNEGLIGENT MANSLAUGHTER,5301 MABELVALE PIKE,72209,34.701599,-92.341194
1/3/18 0:00,2018,BURGLARY/B&E,6310 COLONEL GLENN RD,72204,34.71887,-92.345779
2/21/20 20:13,2020,AGGRAVATED ASSAULT,7311 AZALEA DR,72209,34.67101,-92.358833
3/8/19 20:09,2019,AGGRAVATED ASSAULT,3 GREGORY LN,72205,34.746715,-92.35339
10/11/20 8:30,2020,AGGRAVATED ASSAULT,4215 APPLE AVE,72206,34.704663,-92.215591
10/15/17 10:49,2017,BURGLARY/B&E,10900 STAGECOACH RD,72210,34.652934,-92.428635
5/25/19 10:25,2019,AGGRAVATED ASSAULT,9100 N RODNEY PARHAM RD,72205,34.760172,-92.375421
3/29/19 22:34,2019,AGGRAVATED ASSAULT,9500 S HEIGHTS RD,72209,34.658919,-92.332712
1/2/20 2:41,2020,AGGRAVATED ASSAULT,16 SHERATON DR,72209,34.694619,-92.352781
6/30/20 14:48,2020,AGGRAVATED ASSAULT,6425 S UNIVERSITY AVE,72211,34.757632,-92.395568
2/2/19 21:38,2019,AGGRAVATED ASSAULT,7018 GUINEVERE DR,72209,34.649975,-92.357269
7/5/18 7:00,2018,ROBBERY,3200 BANKHEAD DR,72206,34.715282,-92.224396
4/1/19 23:20,2019,BURGLARY/B&E,12610 TIMBER HILL DR,72211,34.750755,-92.412683
2/17/19 8:12,2019,BURGLARY/B&E,10 OZARK PT,72205,34.755512,-92.304916
11/24/19 0:01,2019,BURGLARY/B&E,1223 W MARKHAM ST,72201,34.749775,-92.284435
12/7/20 22:36,2020,BURGLARY/B&E,3410  LAMAR ST,72205,34.744922,-92.311542
8/7/19 6:00,2019,BURGLARY/B&E,7205 LANCASTER RD,72209,34.683753,-92.334255
9/14/20 10:37,2020,BURGLARY/B&E,3600  HIGH DR,72206,34.713771,-92.289922
5/19/20 22:43,2020,BURGLARY/B&E,3105 W 11TH ST,72204,34.740778,-92.308397
3/29/19 11:25,2019,BURGLARY/B&E,1413 S CEDAR ST,72204,34.738279,-92.31778
5/14/17 13:00,2017,BURGLARY/B&E,923 W CHARLES BUSSEY AVE,72206,34.729889,-92.284541
3/2/20 4:14,2020,RAPE,,,,
12/13/17 18:35,2017,AGGRAVATED ASSAULT,1730 JOHN BARROW RD,72204,34.737088,-92.372427
4/22/18 20:21,2018,AGGRAVATED ASSAULT,2108 SCOTTY CT,72204,34.733817,-92.365403
12/31/17 14:07,2017,AGGRAVATED ASSAULT,3004 WOLFE ST,72206,34.719832,-92.29353
3/28/17 7:45,2017,BURGLARY/B&E,1304 TWIN LAKES DR,72205,34.741561,-92.38165
6/6/17 19:07,2017,AGGRAVATED ASSAULT,4205 APPLE AVE,72206,34.706159,-92.21368
8/26/19 0:06,2019,AGGRAVATED ASSAULT,600 W 17TH ST,72206,34.733243,-92.279427
9/5/18 1:13,2018,BURGLARY/B&E,8122 CANTRELL RD,72227,34.776737,-92.365011
8/15/19 20:04,2019,ROBBERY,9601 BAPTIST HEALTH DR,72205,34.744428,-92.381352
6/28/18 14:00,2018,AGGRAVATED ASSAULT,3320 MABELVALE,72204,34.717937,-92.333273
10/19/20 1:12,2020,AGGRAVATED ASSAULT,101 GILBERT DR,72205,34.757517,-92.383036
10/3/17 4:00,2017,ROBBERY,32 FOXCROFT VILLAGE DR,72227,34.778078,-92.36306
1/5/20 12:00,2020,BURGLARY/B&E,2100 REBSAMEN PARK RD,72202,34.770284,-92.31305
12/10/18 16:15,2018,AGGRAVATED ASSAULT,2300 S PULASKI ST,72206,34.727062,-92.288368
10/29/18 0:16,2018,AGGRAVATED ASSAULT,18217 FAWN TREE DR,72210,34.661934,-92.439026
2/9/20 9:30,2020,AGGRAVATED ASSAULT,2401 W 65TH ST,72209,34.688184,-92.304128
9/9/19 23:00,2019,BURGLARY/B&E,212 BARTON ST,72205,34.748724,-92.297895
10/15/18 15:40,2018,AGGRAVATED ASSAULT,6804 COLONEL GLENN RD,72204,34.719443,-92.354072
2/7/20 17:00,2020,BURGLARY/B&E,1401 GEYER ST,72202,34.73462,-92.255499
1/30/19 9:30,2019,AGGRAVATED ASSAULT,8701 INTERSTATE 30,72209,34.678997,-92.347123
3/14/18 23:00,2018,AGGRAVATED ASSAULT,1019 W CHARLES BUSSEY,72206,34.729919,-92.285526
11/29/17 9:30,2017,AGGRAVATED ASSAULT,9417 GEYER SPRINGS RD,72209,34.665106,-92.344545
12/6/20 0:00,2020,AGGRAVATED ASSAULT,2124  LABETTE MANOR DR,72204,34.732667,-92.375593
5/20/20 1:45,2020,AGGRAVATED ASSAULT,6800 BROOKVIEW DR,72209,34.688859,-92.357459
1/31/17 20:59,2017,BURGLARY/B&E,14 WESTWARD RD,72209,34.665542,-92.370009
5/13/17 19:44,2017,BURGLARY/B&E,1 PLEASANT VALLEY DR,72212,34.778,-92.4039
7/27/17 0:54,2017,AGGRAVATED ASSAULT,3313 GILMAN ST,72204,34.722759,-92.365307
10/7/17 23:00,2017,BURGLARY/B&E,925 S UNIVERSITY AVE,72204,34.743477,-92.341393
9/14/17 12:43,2017,BURGLARY/B&E,914 S SCOTT ST,72202,34.739518,-92.271098
6/1/20 21:00,2020,AGGRAVATED ASSAULT,8501  DREHER LN,72209,34.671686,-92.334494
1/25/20 22:02,2020,AGGRAVATED ASSAULT,5201 GEYER SPRINGS RD,72209,34.702537,-92.342534
7/4/20 21:52,2020,AGGRAVATED ASSAULT,1010 W 30TH ST,72206,34.719075,-92.284978
12/30/17 14:45,2018,BURGLARY/B&E,3107 VALLEY PARK DR,72212,34.782663,-92.428784
12/17/18 20:26,2018,AGGRAVATED ASSAULT,8300 W 46TH ST,72204,34.712227,-92.367928
11/24/17 16:40,2017,AGGRAVATED ASSAULT,10524 W MARKHAM ST,72205,34.75391,-92.391586
3/2/18 21:30,2018,AGGRAVATED ASSAULT,2111 W 11TH ST,72202,34.740702,-92.296942
9/2/19 1:00,2019,AGGRAVATED ASSAULT,1709 JOHN BARROW RD,72204,34.737385,-92.371731
9/24/17 5:30,2017,BURGLARY/B&E,2416 S CHESTER ST,72206,34.725094,-92.284876
4/24/17 18:07,2017,AGGRAVATED ASSAULT,3023 BOYD ST,72204,34.725199,-92.369581
4/13/17 2:30,2017,BURGLARY/B&E,7500 S UNIVERSITY AVE,72209,34.679524,-92.353965
11/1/19 23:14,2019,AGGRAVATED ASSAULT,1801 LABETTE MANOR DR,72205,34.736736,-92.376037
5/3/20 22:45,2020,AGGRAVATED ASSAULT,1118 DENNISON ST,72202,34.740052,-92.29909
1/29/18 14:00,2018,BURGLARY/B&E,8101 W 41ST ST,72204,34.715985,-92.365575
6/15/18 3:00,2018,BURGLARY/B&E,7700 N CHICOT RD,72209,34.680481,-92.36261
3/17/18 23:00,2018,ROBBERY,4400 W MARKHAM ST,72205,34.751606,-92.321762
11/18/18 8:47,2018,MURDER & NONNEGLIGENT MANSLAUGHTER,7417 LORETTO LN,72209,34.685651,-92.36509
5/26/19 13:20,2019,AGGRAVATED ASSAULT,3 COLT AVE,72209,34.685104,-92.35784
7/30/20 6:36,2020,ROBBERY,9401 MABELVALE CTF,72103,34.657416,-92.388971
11/30/19 1:15,2019,BURGLARY/B&E,2302 DORCHESTER DR,72204,34.732031,-92.360853
7/6/17 2:10,2017,BURGLARY/B&E,3118 W 14TH ST,72204,34.73819,-92.308748
10/14/19 6:00,2019,AGGRAVATED ASSAULT,914 APPERSON ST,72202,34.738191,-92.242649
1/29/20 17:28,2020,AGGRAVATED ASSAULT,1601 HANGER ST,72202,34.731881,-92.257183
8/27/17 3:00,2017,AGGRAVATED ASSAULT,309 STEVEN DR,72205,34.75646,-92.386543
6/9/18 3:00,2018,BURGLARY/B&E,9218 N RODNEY PARHAM RD,72227,34.757892,-92.377265
6/17/20 6:43,2020,AGGRAVATED ASSAULT,2123  LABETTE MANOR DR,72205,34.735093,-92.375887
6/16/18 7:45,2018,BURGLARY/B&E,2616 W 15TH ST,72202,34.73691,-92.303492
8/14/19 22:30,2019,BURGLARY/B&E,2 ARAPAHO CT,72209,34.664669,-92.324304
4/16/17 8:00,2017,BURGLARY/B&E,2107 S ARCH ST,72206,34.728624,-92.278942
12/23/18 5:40,2018,AGGRAVATED ASSAULT,9300 TREASURE HILL RD,72227,34.761082,-92.377907
6/4/19 16:54,2019,AGGRAVATED ASSAULT,17 BELMAR DR,72209,34.698992,-92.349848
3/13/19 21:00,2019,BURGLARY/B&E,523 S VALENTINE ST,72205,34.746768,-92.312913
3/27/17 0:32,2017,AGGRAVATED ASSAULT,9 ROSEMONT DR,72204,34.727604,-92.342547
12/14/18 15:00,2018,BURGLARY/B&E,4607 HOFFMAN RD,72209,34.697309,-92.327215
10/5/17 16:15,2017,BURGLARY/B&E,15 LAMONT DR,72209,34.694269,-92.350712
6/5/19 1:10,2019,BURGLARY/B&E,2400 CANTRELL RD,72202,34.757539,-92.29561
12/18/17 21:00,2017,BURGLARY/B&E,503 E 9TH ST,72202,34.739578,-92.266957
3/21/19 7:17,2019,BURGLARY/B&E,2600 HOWARD ST,72206,34.720233,-92.300486
5/4/20 21:12,2020,AGGRAVATED ASSAULT,1006 DENNISON ST,72202,34.74141,-92.299028
3/20/20 21:20,2020,BURGLARY/B&E,19 WOODLORE CIR,72211,34.758717,-92.403816
9/9/18 2:49,2018,RAPE,,,,
3/21/17 22:40,2017,AGGRAVATED ASSAULT,3916 FOSTER ST,72204,34.71754,-92.379701
4/16/20 10:00,2020,AGGRAVATED ASSAULT,6411 VALLEY RANCH DR,72223,34.81364,-92.473881
12/5/17 19:03,2017,AGGRAVATED ASSAULT,2900 S BATTERY ST,72206,34.721394,-92.294647
11/22/19 15:53,2019,AGGRAVATED ASSAULT,1212 BOOKER ST,72204,34.739407,-92.307225
6/13/19 8:50,2019,AGGRAVATED ASSAULT,2512 DORCHESTER DR,72204,34.730083,-92.360841
2/16/18 15:22,2018,AGGRAVATED ASSAULT,5220 W 12TH ST,72204,34.741048,-92.331918
10/24/17 1:48,2017,MURDER & NONNEGLIGENT MANSLAUGHTER,1622 S WOODROW ST,72204,34.735457,-92.305935
10/23/18 22:45,2018,AGGRAVATED ASSAULT,10434 W 36TH ST,72204,34.721222,-92.391724
5/22/18 17:00,2018,BURGLARY/B&E,3409 W MARKHAM ST,72205,34.751119,-92.311315
10/4/18 21:16,2018,AGGRAVATED ASSAULT,7925 PAT LN,72103,34.654037,-92.367081
8/24/19 0:47,2019,AGGRAVATED ASSAULT,100 E 4TH ST,72202,34.745155,-92.270882
12/12/19 19:46,2019,AGGRAVATED ASSAULT,13500 CHENAL PKWY,72211,34.755016,-92.421387
3/18/20 23:32,2020,BURGLARY/B&E,40 NANDINA CIR,72210,34.653007,-92.432872
3/5/18 21:45,2018,AGGRAVATED ASSAULT,4204 W 24TH ST,72204,34.72968,-92.320827
5/15/20 0:05,2020,AGGRAVATED ASSAULT,9101 AUXOR RD,72209,34.66601,-92.315052
3/2/17 8:00,2017,BURGLARY/B&E,10434 W 36TH ST,72204,34.721222,-92.391724
11/25/17 4:00,2017,BURGLARY/B&E,1405 S VAN BUREN ST,72204,34.738802,-92.3312
1/14/17 12:00,2017,BURGLARY/B&E,1001 BRECKENRIDGE DR,72205,34.76347,-92.390518
2/13/19 4:29,2019,BURGLARY/B&E,14000 KANIS RD,72223,34.745123,-92.429987
8/26/18 1:15,2018,AGGRAVATED ASSAULT,610 CENTER ST,72201,34.743074,-92.273759
1/29/18 2:54,2018,AGGRAVATED ASSAULT,3308 W 26TH ST,72204,34.730409,-92.316277
11/13/17 20:21,2017,AGGRAVATED ASSAULT,2610 ELKHART DR,72204,34.729113,-92.364473
1/17/20 17:00,2020,BURGLARY/B&E,4305 W 25TH ST,72204,34.728656,-92.322083
6/29/19 3:55,2019,ROBBERY,6604 KAVANAUGH PL,72207,34.770413,-92.347643
6/9/17 18:20,2017,ROBBERY,10501 STAGECOACH RD,72210,34.681575,-92.404756
10/9/17 13:35,2017,BURGLARY/B&E,1901 SAWGRASS DR,72212,34.780212,-92.433774
11/22/19 10:00,2019,BURGLARY/B&E,6712 BLUEBIRD DR,72205,34.747043,-92.349624
1/18/19 16:33,2019,BURGLARY/B&E,608 N MONROE ST,72205,34.756822,-92.32778
9/18/18 21:00,2018,AGGRAVATED ASSAULT,1900 RESERVOIR RD,72227,34.769794,-92.375908
10/19/17 4:12,2017,ROBBERY,8801 BASELINE RD,72209,34.670094,-92.376278
4/7/20 2:20,2020,BURGLARY/B&E,8411 COLONEL GLENN RD,72204,34.710171,-92.36923
8/25/18 22:18,2018,AGGRAVATED ASSAULT,5201 GEYER SPRINGS RD,72209,34.702072,-92.342764
9/1/19 18:00,2019,BURGLARY/B&E,7303 KANIS RD,72204,34.741647,-92.35555
5/23/18 15:30,2018,AGGRAVATED ASSAULT,3109 GILMAN ST,72204,34.724767,-92.365231
12/27/19 3:43,2019,ROBBERY,3003 COBB ST,72204,34.725636,-92.368263
10/7/20 7:55,2020,BURGLARY/B&E,5600 S UNIVERSITY AVE,72209,34.698795,-92.345705
8/15/19 13:49,2019,ROBBERY,13 WESTMINISTER DR,72209,34.68468,-92.330738
11/20/19 6:00,2019,AGGRAVATED ASSAULT,3201 W 17TH ST,72204,34.735405,-92.309443
11/11/17 12:00,2017,AGGRAVATED ASSAULT,8 SHACKLEFORD DR,72211,34.755071,-92.394282
7/7/20 15:06,2020,AGGRAVATED ASSAULT,9601  COMSTOCK RD,72209,34.664806,-92.3674
3/30/19 15:12,2019,AGGRAVATED ASSAULT,8701 INTERSTATE 30,72209,34.677121,-92.348715
1/19/17 23:00,2017,AGGRAVATED ASSAULT,2009 BOULEVARD AVE,72204,34.733351,-92.329232
10/24/18 12:00,2018,BURGLARY/B&E,1221 RESERVOIR RD,72227,34.763546,-92.376131
7/1/17 2:27,2017,AGGRAVATED ASSAULT,220 W 6TH ST,72201,34.743448,-92.273439
8/6/20 16:30,2020,AGGRAVATED ASSAULT,714  DENNISON ST,72201,34.744196,-92.298881
7/22/17 18:21,2017,BURGLARY/B&E,3 SECLUDED HILLS CT,72223,34.795915,-92.435121
6/24/17 20:00,2017,ROBBERY,8020 BASELINE RD,72209,34.670364,-92.367891
5/14/19 0:45,2019,BURGLARY/B&E,5420 W 12TH ST,72204,34.741475,-92.333865
8/18/19 5:30,2019,BURGLARY/B&E,4001 PRATT REMMEL RD,72206,34.711342,-92.211255
10/25/18 8:40,2018,AGGRAVATED ASSAULT,902 CUMBERLAND ST,72202,34.739824,-92.269479
10/9/18 8:28,2018,ROBBERY,6420 COLONEL GLENN RD,72204,34.718123,-92.348512
9/7/19 3:08,2019,AGGRAVATED ASSAULT,7200 W 12TH ST,72204,34.742466,-92.35516
6/12/20 0:00,2020,BURGLARY/B&E,5307  KEATS DR,72209,34.672657,-92.33711
7/13/20 18:59,2020,AGGRAVATED ASSAULT,45  FLAG RD,72205,34.747895,-92.355171
8/28/18 1:48,2018,ROBBERY,4500 BASELINE RD,72209,34.668699,-92.328027
1/13/20 23:45,2020,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.689186,-92.332632
3/11/17 17:00,2017,BURGLARY/B&E,8500 CUNNINGHAM LAKE RD,72205,34.751019,-92.369593
11/10/17 6:00,2017,AGGRAVATED ASSAULT,1870 S IZARD ST,72206,34.730892,-92.283383
2/10/18 9:45,2018,ROBBERY,7710 COLONEL GLENN RD,72204,34.713816,-92.362272
10/8/17 17:00,2017,AGGRAVATED ASSAULT,2307 S ROCK ST,72206,34.72648,-92.270172
5/31/20 3:20,2020,BURGLARY/B&E,619 BROOKSIDE DR,72205,34.758757,-92.37286
7/30/20 18:52,2020,AGGRAVATED ASSAULT,21  DELROSE DR,72209,34.696249,-92.349792
11/19/17 21:11,2017,BURGLARY/B&E,8121 W 24TH ST,72204,34.731337,-92.364545
4/8/20 21:00,2020,BURGLARY/B&E,2602 CANTRELL RD,72202,34.759265,-92.305432
9/20/18 15:40,2018,AGGRAVATED ASSAULT,1712 DR MARTIN LUTHER KING DR,72202,34.733949,-92.289522
12/24/17 14:00,2017,BURGLARY/B&E,37 WESTFIELD LOOP,72210,34.666687,-92.426535
6/16/17 7:00,2017,BURGLARY/B&E,5401 ASHER AVE,72204,34.719589,-92.333801
6/17/20 0:00,2020,AGGRAVATED ASSAULT,4800  TERRA VISTA,72209,34.692496,-92.329742
9/5/19 16:59,2019,AGGRAVATED ASSAULT,1422 S FILLMORE ST,72204,34.740219,-92.317507
11/2/19 18:00,2019,BURGLARY/B&E,6201 MABELVALE CUT OFF RD,72209,34.65436,-92.348385
6/1/20 2:05,2020,AGGRAVATED ASSAULT,3002 S TYLER ST,72204,34.724479,-92.334288
2/2/20 10:42,2020,BURGLARY/B&E,1421 E 9TH ST,72202,34.738884,-92.254505
9/9/19 23:30,2019,AGGRAVATED ASSAULT,3401 FAIR PARK BLVD,72204,34.721058,-92.33264
1/27/18 13:35,2018,AGGRAVATED ASSAULT,1616 W 24TH ST,72206,34.726194,-92.291564
